Order ID,Date,Customer Name,Product Name,Category,Quantity,Price,Total Sales,Gender
100731,07-03-2024,Customer_318,Laptop,Electronics,4,55000,220000,Male
100732,07-03-2024,Customer_44,Book,Stationery,1,500,500,Female
100733,07-03-2024,Customer_30,Shoes,Fashion,2,3000,6000,Male
100734,07-03-2024,Customer_334,Washing Machine,Home Appliances,2,22000,44000,Female
100735,07-03-2024,Customer_254,Microwave,Home Appliances,1,12000,12000,Female
100736,07-03-2024,Customer_188,Washing Machine,Home Appliances,1,22000,22000,Male
100737,07-03-2024,Customer_73,Mobile,Electronics,4,15000,60000,Male
100738,07-03-2024,Customer_39,Shoes,Fashion,5,3000,15000,Male
100739,07-03-2024,Customer_71,Shoes,Fashion,4,3000,12000,Female
100740,08-03-2024,Customer_283,Jeans,Fashion,3,2500,7500,Male
100741,08-03-2024,Customer_282,Shoes,Fashion,2,3000,6000,Male
100742,08-03-2024,Customer_319,Book,Stationery,4,500,2000,Female
100743,08-03-2024,Customer_273,Headphones,Electronics,2,2500,5000,Male
100744,08-03-2024,Customer_325,Microwave,Home Appliances,5,12000,60000,Male
100745,08-03-2024,Customer_149,Jeans,Fashion,5,2500,12500,Female
100746,08-03-2024,Customer_67,T-Shirt,Fashion,1,1200,1200,Female
100747,08-03-2024,Customer_302,Mixer Grinder,Home Appliances,2,4500,9000,Male
100748,08-03-2024,Customer_174,Jeans,Fashion,4,2500,10000,Male
100749,08-03-2024,Customer_128,Shoes,Fashion,1,3000,3000,Female
100750,08-03-2024,Customer_149,Laptop,Electronics,1,55000,55000,Male
100751,08-03-2024,Customer_336,Microwave,Home Appliances,1,12000,12000,Male
100752,08-03-2024,Customer_267,Laptop,Electronics,4,55000,220000,Male
100753,08-03-2024,Customer_5,Washing Machine,Home Appliances,5,22000,110000,Female
100754,08-03-2024,Customer_346,Headphones,Electronics,5,2500,12500,Female
100755,09-03-2024,Customer_55,Shoes,Fashion,3,3000,9000,Female
100756,09-03-2024,Customer_222,Microwave,Home Appliances,4,12000,48000,Female
100757,09-03-2024,Customer_76,Jeans,Fashion,2,2500,5000,Female
100758,09-03-2024,Customer_41,Jeans,Fashion,5,2500,12500,Male
100759,09-03-2024,Customer_156,Laptop,Electronics,2,55000,110000,Female
100760,09-03-2024,Customer_226,Jeans,Fashion,1,2500,2500,Female
100761,09-03-2024,Customer_150,T-Shirt,Fashion,4,1200,4800,Female
100762,09-03-2024,Customer_173,Washing Machine,Home Appliances,3,22000,66000,Female
100763,09-03-2024,Customer_218,T-Shirt,Fashion,2,1200,2400,Male
100764,09-03-2024,Customer_172,Washing Machine,Home Appliances,4,22000,88000,Female
100765,09-03-2024,Customer_230,Microwave,Home Appliances,3,12000,36000,Male
100766,10-03-2024,Customer_172,Washing Machine,Home Appliances,4,22000,88000,Male
100767,10-03-2024,Customer_350,T-Shirt,Fashion,4,1200,4800,Female
100768,10-03-2024,Customer_350,Microwave,Home Appliances,1,12000,12000,Male
100769,10-03-2024,Customer_97,Jeans,Fashion,5,2500,12500,Male
100770,10-03-2024,Customer_332,Jeans,Fashion,1,2500,2500,Male
100771,10-03-2024,Customer_232,Headphones,Electronics,5,2500,12500,Male
100772,10-03-2024,Customer_64,T-Shirt,Fashion,5,1200,6000,Female
100773,10-03-2024,Customer_254,Washing Machine,Home Appliances,1,22000,22000,Male
100774,10-03-2024,Customer_341,Microwave,Home Appliances,2,12000,24000,Female
100775,10-03-2024,Customer_273,Mixer Grinder,Home Appliances,3,4500,13500,Female
100776,10-03-2024,Customer_108,Book,Stationery,4,500,2000,Female
100777,10-03-2024,Customer_256,Book,Stationery,1,500,500,Female
100778,11-03-2024,Customer_160,Washing Machine,Home Appliances,3,22000,66000,Female
100779,11-03-2024,Customer_251,Washing Machine,Home Appliances,5,22000,110000,Male
100780,11-03-2024,Customer_56,T-Shirt,Fashion,3,1200,3600,Male
100781,11-03-2024,Customer_272,Microwave,Home Appliances,5,12000,60000,Female
100782,11-03-2024,Customer_327,Mixer Grinder,Home Appliances,4,4500,18000,Male
100783,11-03-2024,Customer_336,T-Shirt,Fashion,3,1200,3600,Male
100784,11-03-2024,Customer_252,Jeans,Fashion,5,2500,12500,Female
100785,11-03-2024,Customer_152,T-Shirt,Fashion,2,1200,2400,Male
100786,11-03-2024,Customer_125,Washing Machine,Home Appliances,1,22000,22000,Male
100787,11-03-2024,Customer_333,Laptop,Electronics,5,55000,275000,Male
100788,11-03-2024,Customer_57,Book,Stationery,4,500,2000,Female
100789,12-03-2024,Customer_236,Mobile,Electronics,3,15000,45000,Male
100790,12-03-2024,Customer_221,Laptop,Electronics,1,55000,55000,Male
100791,12-03-2024,Customer_278,Microwave,Home Appliances,3,12000,36000,Male
100792,12-03-2024,Customer_201,Shoes,Fashion,1,3000,3000,Male
100793,12-03-2024,Customer_283,Microwave,Home Appliances,3,12000,36000,Male
100794,12-03-2024,Customer_55,Jeans,Fashion,2,2500,5000,Female
100795,12-03-2024,Customer_263,Shoes,Fashion,3,3000,9000,Male
100796,12-03-2024,Customer_174,Shoes,Fashion,5,3000,15000,Female
100797,12-03-2024,Customer_147,Jeans,Fashion,2,2500,5000,Female
100798,12-03-2024,Customer_200,Book,Stationery,2,500,1000,Male
100799,12-03-2024,Customer_261,T-Shirt,Fashion,4,1200,4800,Female
100800,12-03-2024,Customer_64,Book,Stationery,5,500,2500,Female
100801,12-03-2024,Customer_153,Jeans,Fashion,3,2500,7500,Male
100802,12-03-2024,Customer_87,Laptop,Electronics,4,55000,220000,Male
100803,12-03-2024,Customer_338,Book,Stationery,3,500,1500,Male
100804,12-03-2024,Customer_243,Mobile,Electronics,3,15000,45000,Female
100805,13-03-2024,Customer_209,Shoes,Fashion,1,3000,3000,Male
100806,13-03-2024,Customer_249,T-Shirt,Fashion,1,1200,1200,Female
100807,13-03-2024,Customer_236,Jeans,Fashion,5,2500,12500,Female
100808,13-03-2024,Customer_268,Book,Stationery,3,500,1500,Male
100809,13-03-2024,Customer_146,Jeans,Fashion,5,2500,12500,Male
100810,13-03-2024,Customer_105,Mobile,Electronics,4,15000,60000,Male
100811,13-03-2024,Customer_301,Book,Stationery,5,500,2500,Female
100812,13-03-2024,Customer_241,Headphones,Electronics,1,2500,2500,Female
100813,13-03-2024,Customer_64,Headphones,Electronics,4,2500,10000,Male
100814,13-03-2024,Customer_116,Book,Stationery,1,500,500,Male
100815,13-03-2024,Customer_176,Mobile,Electronics,3,15000,45000,Male
100816,13-03-2024,Customer_338,Book,Stationery,4,500,2000,Male
100817,14-03-2024,Customer_120,Headphones,Electronics,2,2500,5000,Male
100818,14-03-2024,Customer_11,Book,Stationery,4,500,2000,Female
100819,14-03-2024,Customer_90,Book,Stationery,5,500,2500,Male
100820,14-03-2024,Customer_40,Jeans,Fashion,4,2500,10000,Female
100821,14-03-2024,Customer_258,T-Shirt,Fashion,3,1200,3600,Female
100822,14-03-2024,Customer_126,Microwave,Home Appliances,1,12000,12000,Female
100823,14-03-2024,Customer_48,Mixer Grinder,Home Appliances,1,4500,4500,Female
100824,14-03-2024,Customer_128,Mobile,Electronics,4,15000,60000,Female
100825,14-03-2024,Customer_293,Shoes,Fashion,5,3000,15000,Male
100826,14-03-2024,Customer_339,Laptop,Electronics,1,55000,55000,Male
100827,14-03-2024,Customer_276,Shoes,Fashion,2,3000,6000,Female
100828,14-03-2024,Customer_11,Mobile,Electronics,5,15000,75000,Male
100829,14-03-2024,Customer_324,Mixer Grinder,Home Appliances,2,4500,9000,Female
100830,14-03-2024,Customer_27,Shoes,Fashion,4,3000,12000,Male
100831,14-03-2024,Customer_269,Washing Machine,Home Appliances,5,22000,110000,Male
100832,14-03-2024,Customer_226,Mixer Grinder,Home Appliances,2,4500,9000,Male
100833,15-03-2024,Customer_307,T-Shirt,Fashion,1,1200,1200,Female
100834,15-03-2024,Customer_235,Shoes,Fashion,4,3000,12000,Female
100835,15-03-2024,Customer_323,Mobile,Electronics,1,15000,15000,Female
100836,15-03-2024,Customer_128,Mixer Grinder,Home Appliances,1,4500,4500,Male
100837,15-03-2024,Customer_254,T-Shirt,Fashion,2,1200,2400,Male
100838,15-03-2024,Customer_225,Mixer Grinder,Home Appliances,3,4500,13500,Male
100839,15-03-2024,Customer_169,Microwave,Home Appliances,5,12000,60000,Male
100840,15-03-2024,Customer_254,Mixer Grinder,Home Appliances,5,4500,22500,Female
100841,15-03-2024,Customer_287,Washing Machine,Home Appliances,3,22000,66000,Male
100842,15-03-2024,Customer_48,Mobile,Electronics,1,15000,15000,Male
100843,15-03-2024,Customer_49,Jeans,Fashion,2,2500,5000,Female
100844,15-03-2024,Customer_109,Book,Stationery,4,500,2000,Male
100845,15-03-2024,Customer_70,Mixer Grinder,Home Appliances,5,4500,22500,Female
100846,15-03-2024,Customer_210,Jeans,Fashion,2,2500,5000,Female
100847,16-03-2024,Customer_286,Washing Machine,Home Appliances,1,22000,22000,Male
100848,16-03-2024,Customer_346,Mobile,Electronics,2,15000,30000,Female
100849,16-03-2024,Customer_271,Mixer Grinder,Home Appliances,5,4500,22500,Female
100850,16-03-2024,Customer_265,Shoes,Fashion,2,3000,6000,Female
100851,16-03-2024,Customer_240,Microwave,Home Appliances,2,12000,24000,Male
100852,16-03-2024,Customer_113,Laptop,Electronics,2,55000,110000,Male
100853,16-03-2024,Customer_307,Headphones,Electronics,2,2500,5000,Female
100854,16-03-2024,Customer_306,Microwave,Home Appliances,4,12000,48000,Male
100855,16-03-2024,Customer_12,Mixer Grinder,Home Appliances,3,4500,13500,Male
100856,16-03-2024,Customer_104,Shoes,Fashion,3,3000,9000,Female
100857,16-03-2024,Customer_186,Microwave,Home Appliances,2,12000,24000,Female
100858,16-03-2024,Customer_218,Jeans,Fashion,1,2500,2500,Male
100859,17-03-2024,Customer_133,Shoes,Fashion,2,3000,6000,Female
100860,17-03-2024,Customer_25,Laptop,Electronics,4,55000,220000,Female
100861,17-03-2024,Customer_115,Headphones,Electronics,2,2500,5000,Male
100862,17-03-2024,Customer_225,Mixer Grinder,Home Appliances,4,4500,18000,Male
100863,17-03-2024,Customer_248,T-Shirt,Fashion,3,1200,3600,Male
100864,17-03-2024,Customer_191,Mobile,Electronics,2,15000,30000,Female
100865,17-03-2024,Customer_302,Mixer Grinder,Home Appliances,2,4500,9000,Male
100866,17-03-2024,Customer_125,Jeans,Fashion,2,2500,5000,Male
100867,18-03-2024,Customer_61,Jeans,Fashion,1,2500,2500,Female
100868,18-03-2024,Customer_165,Mixer Grinder,Home Appliances,4,4500,18000,Male
100869,18-03-2024,Customer_213,Book,Stationery,2,500,1000,Male
100870,18-03-2024,Customer_130,Book,Stationery,1,500,500,Female
100871,18-03-2024,Customer_145,Shoes,Fashion,4,3000,12000,Male
100872,18-03-2024,Customer_64,Shoes,Fashion,1,3000,3000,Male
100873,18-03-2024,Customer_105,Mobile,Electronics,1,15000,15000,Female
100874,18-03-2024,Customer_115,T-Shirt,Fashion,3,1200,3600,Male
100875,18-03-2024,Customer_222,Mixer Grinder,Home Appliances,2,4500,9000,Female
100876,18-03-2024,Customer_136,Shoes,Fashion,3,3000,9000,Female
100877,19-03-2024,Customer_8,Mixer Grinder,Home Appliances,3,4500,13500,Male
100878,19-03-2024,Customer_214,Mixer Grinder,Home Appliances,4,4500,18000,Female
100879,19-03-2024,Customer_53,Shoes,Fashion,2,3000,6000,Female
100880,19-03-2024,Customer_46,Headphones,Electronics,1,2500,2500,Female
100881,19-03-2024,Customer_14,Mixer Grinder,Home Appliances,4,4500,18000,Female
100882,20-03-2024,Customer_82,Jeans,Fashion,4,2500,10000,Male
100883,20-03-2024,Customer_323,Jeans,Fashion,3,2500,7500,Male
100884,20-03-2024,Customer_339,Washing Machine,Home Appliances,5,22000,110000,Male
100885,20-03-2024,Customer_99,Laptop,Electronics,5,55000,275000,Male
100886,20-03-2024,Customer_229,Book,Stationery,4,500,2000,Female
100887,20-03-2024,Customer_6,Shoes,Fashion,2,3000,6000,Male
100888,20-03-2024,Customer_300,Shoes,Fashion,5,3000,15000,Female
100889,20-03-2024,Customer_87,Headphones,Electronics,2,2500,5000,Male
100890,21-03-2024,Customer_290,Mixer Grinder,Home Appliances,5,4500,22500,Female
100891,21-03-2024,Customer_181,Mixer Grinder,Home Appliances,1,4500,4500,Female
100892,21-03-2024,Customer_208,Laptop,Electronics,4,55000,220000,Male
100893,21-03-2024,Customer_24,T-Shirt,Fashion,4,1200,4800,Female
100894,21-03-2024,Customer_285,Headphones,Electronics,5,2500,12500,Female
100895,21-03-2024,Customer_163,Book,Stationery,4,500,2000,Female
100896,21-03-2024,Customer_192,Washing Machine,Home Appliances,5,22000,110000,Female
100897,21-03-2024,Customer_189,Mixer Grinder,Home Appliances,2,4500,9000,Female
100898,21-03-2024,Customer_39,Headphones,Electronics,1,2500,2500,Female
100899,21-03-2024,Customer_32,Jeans,Fashion,2,2500,5000,Female
100900,21-03-2024,Customer_7,Microwave,Home Appliances,1,12000,12000,Female
100901,21-03-2024,Customer_206,T-Shirt,Fashion,1,1200,1200,Female
100902,21-03-2024,Customer_122,Laptop,Electronics,1,55000,55000,Male
100903,22-03-2024,Customer_215,Laptop,Electronics,1,55000,55000,Female
100904,22-03-2024,Customer_84,Washing Machine,Home Appliances,1,22000,22000,Male
100905,22-03-2024,Customer_166,Shoes,Fashion,5,3000,15000,Male
100906,22-03-2024,Customer_133,Shoes,Fashion,1,3000,3000,Male
100907,23-03-2024,Customer_183,Mobile,Electronics,2,15000,30000,Male
100908,23-03-2024,Customer_22,Washing Machine,Home Appliances,4,22000,88000,Male
100909,23-03-2024,Customer_87,Mixer Grinder,Home Appliances,5,4500,22500,Male
100910,23-03-2024,Customer_263,Laptop,Electronics,2,55000,110000,Female
100911,23-03-2024,Customer_83,Jeans,Fashion,2,2500,5000,Male
100912,23-03-2024,Customer_227,T-Shirt,Fashion,2,1200,2400,Female
100913,23-03-2024,Customer_112,Book,Stationery,5,500,2500,Male
100914,23-03-2024,Customer_287,Laptop,Electronics,5,55000,275000,Male
100915,23-03-2024,Customer_115,Headphones,Electronics,5,2500,12500,Male
100916,23-03-2024,Customer_111,Headphones,Electronics,5,2500,12500,Female
100917,24-03-2024,Customer_332,Mobile,Electronics,2,15000,30000,Male
100918,24-03-2024,Customer_23,T-Shirt,Fashion,3,1200,3600,Male
100919,24-03-2024,Customer_312,Book,Stationery,4,500,2000,Male
100920,24-03-2024,Customer_162,Washing Machine,Home Appliances,2,22000,44000,Female
100921,24-03-2024,Customer_327,T-Shirt,Fashion,4,1200,4800,Male
100922,24-03-2024,Customer_15,Shoes,Fashion,3,3000,9000,Female
100923,24-03-2024,Customer_49,Shoes,Fashion,2,3000,6000,Male
100924,24-03-2024,Customer_295,Mobile,Electronics,1,15000,15000,Male
100925,25-03-2024,Customer_21,Mixer Grinder,Home Appliances,2,4500,9000,Female
100926,25-03-2024,Customer_136,Laptop,Electronics,3,55000,165000,Female
100927,25-03-2024,Customer_266,Headphones,Electronics,3,2500,7500,Female
100928,25-03-2024,Customer_217,Mixer Grinder,Home Appliances,3,4500,13500,Female
100929,25-03-2024,Customer_102,Jeans,Fashion,4,2500,10000,Female
100930,25-03-2024,Customer_335,Microwave,Home Appliances,1,12000,12000,Male
100931,25-03-2024,Customer_12,Microwave,Home Appliances,4,12000,48000,Male
100932,25-03-2024,Customer_1,Washing Machine,Home Appliances,3,22000,66000,Female
100933,25-03-2024,Customer_97,Shoes,Fashion,1,3000,3000,Male
100934,25-03-2024,Customer_68,Laptop,Electronics,1,55000,55000,Female
100935,25-03-2024,Customer_286,Headphones,Electronics,4,2500,10000,Male
100936,25-03-2024,Customer_219,Shoes,Fashion,1,3000,3000,Male
100937,25-03-2024,Customer_148,Jeans,Fashion,2,2500,5000,Male
100938,25-03-2024,Customer_306,Mixer Grinder,Home Appliances,4,4500,18000,Female
100939,26-03-2024,Customer_232,Mixer Grinder,Home Appliances,2,4500,9000,Male
100940,26-03-2024,Customer_299,Book,Stationery,5,500,2500,Female
100941,26-03-2024,Customer_65,Microwave,Home Appliances,2,12000,24000,Female
100942,26-03-2024,Customer_83,Microwave,Home Appliances,5,12000,60000,Male
100943,26-03-2024,Customer_77,Mobile,Electronics,5,15000,75000,Female
100944,26-03-2024,Customer_238,T-Shirt,Fashion,5,1200,6000,Male
100945,26-03-2024,Customer_13,Shoes,Fashion,1,3000,3000,Male
100946,26-03-2024,Customer_154,Microwave,Home Appliances,3,12000,36000,Male
100947,27-03-2024,Customer_31,Laptop,Electronics,1,55000,55000,Female
100948,27-03-2024,Customer_350,Book,Stationery,2,500,1000,Male
100949,27-03-2024,Customer_118,T-Shirt,Fashion,3,1200,3600,Female
100950,27-03-2024,Customer_324,Washing Machine,Home Appliances,2,22000,44000,Female
100951,27-03-2024,Customer_265,Microwave,Home Appliances,4,12000,48000,Female
100952,27-03-2024,Customer_323,T-Shirt,Fashion,5,1200,6000,Male
100953,27-03-2024,Customer_199,Book,Stationery,1,500,500,Male
100954,27-03-2024,Customer_333,Book,Stationery,5,500,2500,Female
100955,27-03-2024,Customer_66,Microwave,Home Appliances,5,12000,60000,Male
100956,27-03-2024,Customer_340,Microwave,Home Appliances,3,12000,36000,Female
100957,28-03-2024,Customer_274,Jeans,Fashion,4,2500,10000,Male
100958,28-03-2024,Customer_189,Book,Stationery,1,500,500,Female
100959,28-03-2024,Customer_323,Microwave,Home Appliances,2,12000,24000,Female
100960,28-03-2024,Customer_21,Headphones,Electronics,2,2500,5000,Female
100961,28-03-2024,Customer_141,T-Shirt,Fashion,4,1200,4800,Female
100962,28-03-2024,Customer_111,T-Shirt,Fashion,3,1200,3600,Female
100963,28-03-2024,Customer_296,Washing Machine,Home Appliances,1,22000,22000,Male
100964,28-03-2024,Customer_134,T-Shirt,Fashion,4,1200,4800,Female
100965,28-03-2024,Customer_214,Microwave,Home Appliances,1,12000,12000,Female
100966,28-03-2024,Customer_341,Book,Stationery,3,500,1500,Male
100967,28-03-2024,Customer_99,Washing Machine,Home Appliances,3,22000,66000,Male
100968,28-03-2024,Customer_226,Headphones,Electronics,3,2500,7500,Male
100969,28-03-2024,Customer_330,Headphones,Electronics,1,2500,2500,Male
100970,29-03-2024,Customer_33,Book,Stationery,3,500,1500,Male
100971,29-03-2024,Customer_324,Book,Stationery,4,500,2000,Female
100972,29-03-2024,Customer_131,Headphones,Electronics,1,2500,2500,Male
100973,29-03-2024,Customer_269,Mobile,Electronics,3,15000,45000,Female
100974,29-03-2024,Customer_178,Book,Stationery,1,500,500,Female
100975,29-03-2024,Customer_72,Mixer Grinder,Home Appliances,3,4500,13500,Female
100976,29-03-2024,Customer_303,Microwave,Home Appliances,2,12000,24000,Female
100977,29-03-2024,Customer_74,Jeans,Fashion,5,2500,12500,Male
100978,29-03-2024,Customer_296,Headphones,Electronics,3,2500,7500,Male
100979,29-03-2024,Customer_6,Washing Machine,Home Appliances,3,22000,66000,Male
100980,29-03-2024,Customer_113,Laptop,Electronics,2,55000,110000,Female
100981,30-03-2024,Customer_50,Jeans,Fashion,5,2500,12500,Male
100982,30-03-2024,Customer_167,Headphones,Electronics,1,2500,2500,Female
100983,30-03-2024,Customer_252,Shoes,Fashion,1,3000,3000,Female
100984,30-03-2024,Customer_295,Microwave,Home Appliances,2,12000,24000,Male
100985,30-03-2024,Customer_243,Washing Machine,Home Appliances,4,22000,88000,Male
100986,30-03-2024,Customer_229,T-Shirt,Fashion,3,1200,3600,Male
100987,30-03-2024,Customer_246,Headphones,Electronics,2,2500,5000,Female
100988,30-03-2024,Customer_346,Washing Machine,Home Appliances,1,22000,22000,Male
100989,30-03-2024,Customer_176,T-Shirt,Fashion,2,1200,2400,Male
100990,30-03-2024,Customer_261,Microwave,Home Appliances,5,12000,60000,Male
100991,30-03-2024,Customer_81,Book,Stationery,3,500,1500,Male
100992,30-03-2024,Customer_75,Book,Stationery,4,500,2000,Female
100993,30-03-2024,Customer_71,Laptop,Electronics,2,55000,110000,Male
100994,30-03-2024,Customer_199,Headphones,Electronics,4,2500,10000,Female
100995,31-03-2024,Customer_309,Laptop,Electronics,3,55000,165000,Male
100996,31-03-2024,Customer_145,Washing Machine,Home Appliances,4,22000,88000,Male
100997,31-03-2024,Customer_25,Mobile,Electronics,2,15000,30000,Male
100998,31-03-2024,Customer_298,T-Shirt,Fashion,3,1200,3600,Female
100999,31-03-2024,Customer_48,Laptop,Electronics,1,55000,55000,Female
101000,31-03-2024,Customer_24,Washing Machine,Home Appliances,3,22000,66000,Female
101001,31-03-2024,Customer_94,Mixer Grinder,Home Appliances,2,4500,9000,Male
101002,31-03-2024,Customer_267,Shoes,Fashion,4,3000,12000,Female
101003,01-04-2024,Customer_19,Shoes,Fashion,1,3000,3000,Male
101004,01-04-2024,Customer_252,Jeans,Fashion,4,2500,10000,Male
101005,01-04-2024,Customer_327,Microwave,Home Appliances,5,12000,60000,Female
101006,01-04-2024,Customer_326,Headphones,Electronics,1,2500,2500,Female
101007,01-04-2024,Customer_185,Laptop,Electronics,5,55000,275000,Male
101008,01-04-2024,Customer_209,Laptop,Electronics,3,55000,165000,Male
101009,01-04-2024,Customer_117,T-Shirt,Fashion,3,1200,3600,Female
101010,01-04-2024,Customer_233,Mixer Grinder,Home Appliances,3,4500,13500,Male
101011,02-04-2024,Customer_279,Jeans,Fashion,3,2500,7500,Male
101012,02-04-2024,Customer_227,T-Shirt,Fashion,2,1200,2400,Male
101013,02-04-2024,Customer_244,Mixer Grinder,Home Appliances,1,4500,4500,Female
101014,02-04-2024,Customer_65,Book,Stationery,4,500,2000,Female
101015,02-04-2024,Customer_144,Shoes,Fashion,2,3000,6000,Male
101016,02-04-2024,Customer_42,Washing Machine,Home Appliances,5,22000,110000,Female
101017,02-04-2024,Customer_74,Mobile,Electronics,4,15000,60000,Female
101018,02-04-2024,Customer_210,Book,Stationery,1,500,500,Male
101019,02-04-2024,Customer_237,Mobile,Electronics,2,15000,30000,Male
101020,03-04-2024,Customer_19,Book,Stationery,2,500,1000,Female
101021,03-04-2024,Customer_321,Shoes,Fashion,4,3000,12000,Female
101022,03-04-2024,Customer_72,T-Shirt,Fashion,4,1200,4800,Female
101023,03-04-2024,Customer_340,Shoes,Fashion,1,3000,3000,Female
101024,03-04-2024,Customer_230,T-Shirt,Fashion,2,1200,2400,Female
101025,03-04-2024,Customer_170,T-Shirt,Fashion,5,1200,6000,Male
101026,03-04-2024,Customer_154,Jeans,Fashion,2,2500,5000,Female
101027,03-04-2024,Customer_272,T-Shirt,Fashion,1,1200,1200,Female
101028,03-04-2024,Customer_273,Mixer Grinder,Home Appliances,5,4500,22500,Male
101029,03-04-2024,Customer_97,Book,Stationery,2,500,1000,Male
101030,03-04-2024,Customer_72,Laptop,Electronics,3,55000,165000,Female
101031,03-04-2024,Customer_135,T-Shirt,Fashion,5,1200,6000,Male
101032,04-04-2024,Customer_97,Microwave,Home Appliances,4,12000,48000,Female
101033,04-04-2024,Customer_335,Mixer Grinder,Home Appliances,1,4500,4500,Male
101034,05-04-2024,Customer_341,Washing Machine,Home Appliances,5,22000,110000,Male
101035,05-04-2024,Customer_132,T-Shirt,Fashion,4,1200,4800,Male
101036,05-04-2024,Customer_41,Laptop,Electronics,1,55000,55000,Female
101037,05-04-2024,Customer_40,Book,Stationery,5,500,2500,Female
101038,05-04-2024,Customer_284,Laptop,Electronics,3,55000,165000,Male
101039,05-04-2024,Customer_4,Washing Machine,Home Appliances,3,22000,66000,Female
101040,05-04-2024,Customer_280,Mixer Grinder,Home Appliances,4,4500,18000,Male
101041,05-04-2024,Customer_71,Shoes,Fashion,5,3000,15000,Female
101042,05-04-2024,Customer_264,Washing Machine,Home Appliances,3,22000,66000,Female
101043,05-04-2024,Customer_175,Mixer Grinder,Home Appliances,5,4500,22500,Female
101044,05-04-2024,Customer_84,Mixer Grinder,Home Appliances,5,4500,22500,Male
101045,05-04-2024,Customer_310,T-Shirt,Fashion,4,1200,4800,Male
101046,06-04-2024,Customer_271,Washing Machine,Home Appliances,4,22000,88000,Female
101047,06-04-2024,Customer_23,Jeans,Fashion,1,2500,2500,Female
101048,06-04-2024,Customer_252,Laptop,Electronics,4,55000,220000,Male
101049,06-04-2024,Customer_293,Microwave,Home Appliances,3,12000,36000,Male
101050,06-04-2024,Customer_311,T-Shirt,Fashion,4,1200,4800,Female
101051,06-04-2024,Customer_283,Jeans,Fashion,1,2500,2500,Female
101052,06-04-2024,Customer_202,Laptop,Electronics,1,55000,55000,Female
101053,07-04-2024,Customer_193,Book,Stationery,5,500,2500,Male
101054,07-04-2024,Customer_80,Jeans,Fashion,4,2500,10000,Female
101055,07-04-2024,Customer_199,Washing Machine,Home Appliances,5,22000,110000,Male
101056,07-04-2024,Customer_318,Headphones,Electronics,5,2500,12500,Male
101057,07-04-2024,Customer_3,Mixer Grinder,Home Appliances,5,4500,22500,Female
101058,07-04-2024,Customer_151,T-Shirt,Fashion,2,1200,2400,Female
101059,08-04-2024,Customer_83,Microwave,Home Appliances,1,12000,12000,Female
101060,08-04-2024,Customer_187,Microwave,Home Appliances,5,12000,60000,Female
101061,08-04-2024,Customer_166,Mobile,Electronics,3,15000,45000,Male
101062,08-04-2024,Customer_319,Microwave,Home Appliances,2,12000,24000,Male
101063,08-04-2024,Customer_12,Headphones,Electronics,4,2500,10000,Female
101064,08-04-2024,Customer_330,Laptop,Electronics,4,55000,220000,Male
101065,08-04-2024,Customer_325,Washing Machine,Home Appliances,5,22000,110000,Female
101066,09-04-2024,Customer_237,Microwave,Home Appliances,3,12000,36000,Male
101067,09-04-2024,Customer_51,Washing Machine,Home Appliances,2,22000,44000,Female
101068,09-04-2024,Customer_324,T-Shirt,Fashion,5,1200,6000,Female
101069,09-04-2024,Customer_210,Mixer Grinder,Home Appliances,3,4500,13500,Female
101070,09-04-2024,Customer_37,Book,Stationery,1,500,500,Male
101071,09-04-2024,Customer_194,Shoes,Fashion,1,3000,3000,Male
101072,09-04-2024,Customer_109,Washing Machine,Home Appliances,2,22000,44000,Male
101073,09-04-2024,Customer_190,Mixer Grinder,Home Appliances,4,4500,18000,Female
101074,09-04-2024,Customer_201,Laptop,Electronics,1,55000,55000,Male
101075,09-04-2024,Customer_9,Shoes,Fashion,5,3000,15000,Female
101076,09-04-2024,Customer_346,Headphones,Electronics,5,2500,12500,Female
101077,09-04-2024,Customer_40,Washing Machine,Home Appliances,2,22000,44000,Male
101078,09-04-2024,Customer_324,Laptop,Electronics,4,55000,220000,Female
101079,09-04-2024,Customer_161,Headphones,Electronics,3,2500,7500,Male
101080,09-04-2024,Customer_162,Mixer Grinder,Home Appliances,2,4500,9000,Female
101081,09-04-2024,Customer_129,T-Shirt,Fashion,3,1200,3600,Female
101082,10-04-2024,Customer_36,Mobile,Electronics,3,15000,45000,Male
101083,10-04-2024,Customer_33,T-Shirt,Fashion,3,1200,3600,Male
101084,10-04-2024,Customer_145,Book,Stationery,2,500,1000,Male
101085,10-04-2024,Customer_293,Jeans,Fashion,1,2500,2500,Female
101086,10-04-2024,Customer_313,T-Shirt,Fashion,5,1200,6000,Female
101087,11-04-2024,Customer_7,Mixer Grinder,Home Appliances,1,4500,4500,Male
101088,11-04-2024,Customer_221,Laptop,Electronics,5,55000,275000,Female
101089,11-04-2024,Customer_125,T-Shirt,Fashion,5,1200,6000,Female
101090,11-04-2024,Customer_280,Shoes,Fashion,4,3000,12000,Male
101091,11-04-2024,Customer_18,Jeans,Fashion,4,2500,10000,Female
101092,11-04-2024,Customer_76,Mixer Grinder,Home Appliances,3,4500,13500,Male
101093,11-04-2024,Customer_141,Microwave,Home Appliances,1,12000,12000,Male
101094,12-04-2024,Customer_66,Microwave,Home Appliances,4,12000,48000,Male
101095,12-04-2024,Customer_213,T-Shirt,Fashion,2,1200,2400,Female
